date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:29	9738/9738	---M--	200	added ('OK')	text/html	etag:%22bfce10d-260a-4434ee5fe4900%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood2.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood2.htm	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:29	9739/9739	---M--	200	added ('OK')	text/html	etag:%22bfce112-260b-4434ee6b56400%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood3.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood3.htm	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:29	4970/4970	---M--	200	added ('OK')	image/jpeg	etag:%22bfce125-136a-4434ee9734b80%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwoodfoto.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwoodfoto.jpg	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:29	9748/9748	---M--	200	added ('OK')	text/html	etag:%22bfce115-2614-4434ee72033c0%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood4.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood4.htm	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:29	23360/23360	---M--	200	added ('OK')	image/jpeg	etag:%22bfce0c9-5b40-4434eceed2240%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/carnaval1.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/carnaval1.jpg	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:30	10154/10154	---M--	200	added ('OK')	text/html	etag:%22bfce118-27aa-4434ee78b0380%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood5.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood5.htm	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:30	13023/13023	---M--	200	added ('OK')	text/html	etag:%22bfce11b-32df-4434ee8051580%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood6.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood6.htm	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:30	11292/11292	---M--	200	added ('OK')	text/html	etag:%22bfce11e-2c1c-4434ee86fe540%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood7.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood7.htm	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:31	3239/3239	---M--	200	added ('OK')	image/gif	etag:%22bfce0f1-ca7-4434ee1c2e940%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/fundohqdir.gif	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/fundohqdir.gif	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:34	18312/18312	---M--	200	added ('OK')	image/jpeg	etag:%22bfce10c-4788-4434ee5dfc480%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood1t.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood1t.jpg	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:34	13791/13791	---M--	200	added ('OK')	image/jpeg	etag:%22bfce111-35df-4434ee696df80%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood2t.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood2t.jpg	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:36	31838/31838	---M--	200	added ('OK')	image/jpeg	etag:%22bfce10e-7c5e-4434ee62c0fc0%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood2.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood2.jpg	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:36	14304/14304	---M--	200	added ('OK')	image/jpeg	etag:%22bfce114-37e0-4434ee701af40%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood3t.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood3t.jpg	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:36	12171/12171	---M--	200	added ('OK')	image/jpeg	etag:%22bfce117-2f8b-4434ee76c7f00%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/lockwood4t.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/lockwood4t.jpg	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:38	227/227	---M--	200	added ('OK')	image/gif	etag:%22bfce595-e3-4435018c745c0%22	http://www.trekbrasilis.org/classico/links/n.gif	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/links/n.gif	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:38	10846/10846	---M--	200	added ('OK')	text/html	etag:%22bfce162-2a5e-4434ef2ceecc0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/index.html	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/index.html	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:38	166105/166105	---M--	200	added ('OK')	image/jpeg	etag:%22bfce0a1-288d9-4434ecf673440%22	http://www.trekbrasilis.org/classico/entretenimento/satiras/CENA-01.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/satiras/CENA-01.jpg	(from http://www.trekbrasilis.org/classico/entretenimento/satiras/index.html)
23:14:39	10075/10075	---M--	200	added ('OK')	image/jpeg	etag:%22bfce191-275b-4434ef859fe00%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sevtrekimagem.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sevtrekimagem.jpg	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:39	3419/3419	---M--	200	added ('OK')	image/gif	etag:%22bfce192-d5b-4434ef8788280%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sevtrektitulo.gif	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sevtrektitulo.gif	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:39	4835/4835	---M--	200	added ('OK')	text/html	etag:%22bfce164-12e3-4434ef31b3800%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev001.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev001.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:39	4876/4876	---M--	200	added ('OK')	text/html	etag:%22bfce165-130c-4434ef339bc80%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev002.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev002.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:39	4862/4862	---M--	200	added ('OK')	text/html	etag:%22bfce166-12fe-4434ef348fec0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev003.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev003.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:40	4859/4859	---M--	200	added ('OK')	text/html	etag:%22bfce167-12fb-4434ef3678340%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev004.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev004.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:40	4865/4865	---M--	200	added ('OK')	text/html	etag:%22bfce168-1301-4434ef38607c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev005.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev005.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:40	4865/4865	---M--	200	added ('OK')	text/html	etag:%22bfce169-1301-4434ef3a48c40%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev006.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev006.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:40	4861/4861	---M--	200	added ('OK')	text/html	etag:%22bfce16a-12fd-4434ef3c310c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev007.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev007.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:41	4861/4861	---M--	200	added ('OK')	text/html	etag:%22bfce16b-12fd-4434ef3e19540%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev008.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev008.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:41	4872/4872	---M--	200	added ('OK')	text/html	etag:%22bfce16c-1308-4434ef40019c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev009.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev009.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:41	4867/4867	---M--	200	added ('OK')	text/html	etag:%22bfce16d-1303-4434ef41e9e40%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev010.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev010.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:41	4865/4865	---M--	200	added ('OK')	text/html	etag:%22bfce16e-1301-4434ef43d22c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev011.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev011.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:42	4871/4871	---M--	200	added ('OK')	text/html	etag:%22bfce16f-1307-4434ef45ba740%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev012.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev012.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:42	4871/4871	---M--	200	added ('OK')	text/html	etag:%22bfce170-1307-4434ef47a2bc0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev013.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev013.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:42	4884/4884	---M--	200	added ('OK')	text/html	etag:%22bfce171-1314-4434ef498b040%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev014.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev014.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:42	4887/4887	---M--	200	added ('OK')	text/html	etag:%22bfce172-1317-4434ef4b734c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev015.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev015.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:43	4879/4879	---M--	200	added ('OK')	text/html	etag:%22bfce173-130f-4434ef4c67700%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev016.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev016.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:43	4874/4874	---M--	200	added ('OK')	text/html	etag:%22bfce174-130a-4434ef4e4fb80%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev017.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev017.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:43	4874/4874	---M--	200	added ('OK')	text/html	etag:%22bfce175-130a-4434ef5038000%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev018.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev018.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:43	4872/4872	---M--	200	added ('OK')	text/html	etag:%22bfce176-1308-4434ef54fcb40%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev019.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev019.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:44	4861/4861	---M--	200	added ('OK')	text/html	etag:%22bfce177-12fd-4434ef56e4fc0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev020.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev020.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:44	4870/4870	---M--	200	added ('OK')	text/html	etag:%22bfce178-1306-4434ef58cd440%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev021.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev021.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:44	4878/4878	---M--	200	added ('OK')	text/html	etag:%22bfce179-130e-4434ef5ab58c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev022.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev022.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:44	4442/4442	---M--	200	added ('OK')	text/html	etag:%22bfce17a-115a-4434ef5ba9b00%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev023.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev023.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:44	4451/4451	---M--	200	added ('OK')	text/html	etag:%22bfce17b-1163-4434ef5d91f80%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev024.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev024.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:45	4438/4438	---M--	200	added ('OK')	text/html	etag:%22bfce17c-1156-4434ef5f7a400%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev025.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev025.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:45	4438/4438	---M--	200	added ('OK')	text/html	etag:%22bfce17d-1156-4434ef6162880%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev026.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev026.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:45	4443/4443	---M--	200	added ('OK')	text/html	etag:%22bfce17e-115b-4434ef634ad00%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev027.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev027.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:45	4553/4553	---M--	200	added ('OK')	text/html	etag:%22bfce17f-11c9-4434ef6533180%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev028.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev028.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:46	4746/4746	---M--	200	added ('OK')	text/html	etag:%22bfce180-128a-4434ef671b600%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev029.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev029.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:46	4752/4752	---M--	200	added ('OK')	text/html	etag:%22bfce181-1290-4434ef6903a80%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev030.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev030.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:47	4745/4745	---M--	200	added ('OK')	text/html	etag:%22bfce182-1289-4434ef6aebf00%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev031.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev031.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:47	4749/4749	---M--	200	added ('OK')	text/html	etag:%22bfce183-128d-4434ef6cd4380%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev032.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev032.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:48	4640/4640	---M--	200	added ('OK')	text/html	etag:%22bfce184-1220-4434ef6dc85c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev033.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev033.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:48	4624/4624	---M--	200	added ('OK')	text/html	etag:%22bfce185-1210-4434ef6fb0a40%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev034.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev034.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:48	4649/4649	---M--	200	added ('OK')	text/html	etag:%22bfce186-1229-4434ef7198ec0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev035.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev035.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:48	4633/4633	---M--	200	added ('OK')	text/html	etag:%22bfce187-1219-4434ef7381340%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev036.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev036.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:48	4625/4625	---M--	200	added ('OK')	text/html	etag:%22bfce188-1211-4434ef75697c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev037.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev037.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:49	4640/4640	---M--	200	added ('OK')	text/html	etag:%22bfce189-1220-4434ef7751c40%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev038.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev038.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:49	4650/4650	---M--	200	added ('OK')	text/html	etag:%22bfce18a-122a-4434ef793a0c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev039.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev039.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:49	4643/4643	---M--	200	added ('OK')	text/html	etag:%22bfce18b-1223-4434ef7b22540%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev040.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev040.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:49	4639/4639	---M--	200	added ('OK')	text/html	etag:%22bfce18c-121f-4434ef7d0a9c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev041.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev041.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:50	4643/4643	---M--	200	added ('OK')	text/html	etag:%22bfce18d-1223-4434ef7ef2e40%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev042.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev042.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:50	4641/4641	---M--	200	added ('OK')	text/html	etag:%22bfce18e-1221-4434ef80db2c0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev043.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev043.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:50	4637/4637	---M--	200	added ('OK')	text/html	etag:%22bfce18f-121d-4434ef82c3740%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev044.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev044.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:50	4649/4649	---M--	200	added ('OK')	text/html	etag:%22bfce190-1229-4434ef84abbc0%22	http://www.trekbrasilis.org/classico/entretenimento/sevtrek/sev045.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/sevtrek/sev045.htm	(from http://www.trekbrasilis.org/classico/entretenimento/index.html)
23:14:52	22955/22955	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Nov%202011%2001:15:03%20GMT	http://www.trekbrasilis.org/classico/entretenimento/trivia/OrganiaTrivia2.class	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/trivia/OrganiaTrivia2.99a.delayed	(from http://www.trekbrasilis.org/classico/entretenimento/trivia/index.html)
23:14:52	8033/8033	---M--	200	added ('OK')	text/html	etag:%22bfce094-1f61-4434ecce655c0%22	http://www.trekbrasilis.org/classico/entretenimento/porthos/index.htm	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/porthos/index.htm	(from http://www.trekbrasilis.org/classico/entretenimento/porthos/index.html)
23:14:53	586/586	---M--	200	added ('OK')	image/gif	etag:%22bfce097-24a-4434ecd32a100%22	http://www.trekbrasilis.org/classico/entretenimento/porthos/osso.gif	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/porthos/osso.gif	(from http://www.trekbrasilis.org/classico/entretenimento/porthos/index.html)
23:14:53	462/462	---M--	200	added ('OK')	image/gif	etag:%22bfce096-1ce-4434ecd235ec0%22	http://www.trekbrasilis.org/classico/entretenimento/porthos/meioosso.gif	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entretenimento/porthos/meioosso.gif	(from http://www.trekbrasilis.org/classico/entretenimento/porthos/index.html)
23:14:53	15422/15422	---M--	200	added ('OK')	image/jpeg	etag:%22bfce586-3c3e-4435015db9780%22	http://www.trekbrasilis.org/classico/interacao/manual.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/interacao/manual.jpg	(from http://www.trekbrasilis.org/classico/interacao/incubadora.htm)
23:14:54	6478/6478	---M--	200	added ('OK')	image/jpeg	etag:%22bfce57c-194e-44350149b2840%22	http://www.trekbrasilis.org/classico/interacao/incubadora.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/interacao/incubadora.jpg	(from http://www.trekbrasilis.org/classico/interacao/index.html)
23:14:54	10547/10547	---M--	200	added ('OK')	image/jpeg	etag:%22bfce219-2933-4434f0ccbc1c0%22	http://www.trekbrasilis.org/classico/entrevistas/entrevistaslogo.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/entrevistas/entrevistaslogo.jpg	(from http://www.trekbrasilis.org/classico/entrevistas/index.html)
23:14:55	15856/15856	---M--	200	added ('OK')	image/jpeg	etag:%22bfcecc4-3df0-4435f3734bd80%22	http://www.trekbrasilis.org/classico/tos/episodios/tos08.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/tos/episodios/tos08.jpg	(from http://www.trekbrasilis.org/classico/entrevistas/entrevista19.htm)
23:14:56	12500/12500	---M--	200	added ('OK')	image/jpeg	etag:%22bfcecc5-30d4-4435f37534200%22	http://www.trekbrasilis.org/classico/tos/episodios/tos0801.jpg	C:/Users/udef01/Documents/Sites%20Baixados/TrekBrasilis/www.trekbrasilis.org/classico/tos/episodios/tos0801.jpg	(from http://www.trekbrasilis.org/classico/entrevistas/entrevista19.htm)
